No,소속구분,소속,직위,성명,재산구분,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,종전가액,증가액,증가액실거래가격,감소액,감소액실거래가격,현재가액,변동사유
171,1.국회의원,국회,국회의원,강동원,유가증권,본인,비상장주식,한겨레신문사 100주,500,0 ,,0 ,,500,장남 신규주식보유
172,1.국회의원,국회,국회의원,강동원,유가증권,장남,상장주식,"골프존유원홀딩 62주(62주 증가), 한국가스공사 1주(1주
증가), 삼성중공업 27주(27주 증가), 성우하이텍 32주(32주 증가), 동양생명 12주(12주 증가), 아시아나항공 328주(328주 증가), 지역난방공사 15주(15주 증가), GKL 138주(138주 증가), 픽셀플러스 70주(70주 증가), LS산전 2주(2주 증가), 루멘스 285주(285주 증가), 엘엠에스 79주(79주 증가), KT 230주(230주 증가), KINDEX 중국본토 106주(106주 증가), 셀트리온 0주(491주 감소), 금호타이어 262주(262주 증가), 대우조선해양 88주(88주 증가), 소프트맥스 23주(23주 증가), 한진칼 569주(569주 증가), 카카오 18주(18주 증가), TIGER 원유선물(658주(658주 증가), 휴비스 4주(4주 증가), 일지테크 74주(74주 증가), 성광벤드 1주(1주 증가), 아바텍
23주(23주 증가)","19,075","36,244 ",,"19,075 ",,"36,244",
173,1.국회의원,국회,국회의원,강동원,채무,본인,,사인간채무,"100,000",0 ,,0 ,,"100,000",변동없음
174,1.국회의원,국회,국회의원,강동원,채무,본인,금융기관채무,"신용협동조합중앙회 170,000, 농협은행 114,310(7,890
감소), 하나은행 390,907(17,733 감소)","700,840",0 ,,"25,623 ",,"675,217",일부 상환
175,1.국회의원,국회,국회의원,강석호,토지,본인,대지,경상북도 포항시 북구 신흥동 823-6번지 138.00㎡,"131,100","3,105 ",,0 ,,"134,205",가액변동
176,1.국회의원,국회,국회의원,강석호,토지,본인,대지,경상북도 포항시 북구 신흥동 823-12번지 155.00㎡,"92,070","3,069 ",,0 ,,"95,139",가액변동
177,1.국회의원,국회,국회의원,강석호,토지,본인,임야,"경상북도 포항시 남구 장기면 창지리 산 73-1번지 6,926.00㎡","4,273","1,115 ",,0 ,,"5,388",가액변동
178,1.국회의원,국회,국회의원,강석호,토지,본인,임야,"경상북도 영덕군 영덕읍 우곡리 산 27-1번지 53,254.00㎡중
26,627.00㎡","17,893","3,009 ",,0 ,,"20,902","가액변동, 문중재산 공유지분
1/2"
179,1.국회의원,국회,국회의원,강석호,토지,본인,임야,"제주특별자치도 서귀포시 표선면 표선리 72-5번지 6,744.00㎡
중 2,248.00㎡","46,084","1,124 ",,0 ,,"47,208","가액변동, 공유지분 1/3"
180,1.국회의원,국회,국회의원,강석호,토지,본인,임야,"제주특별자치도 서귀포시 표선면 표선리 72-6번지 479.00㎡
중 159.60㎡","3,144",80 ,,0 ,,"3,224","가액변동, 공유지분 1/3"
181,1.국회의원,국회,국회의원,강석호,토지,본인,전,"경상북도 포항시 남구 장기면 창지리 432번지 2,116.00㎡","8,231",0 ,,21 ,,"8,210",가액변동
182,1.국회의원,국회,국회의원,강석호,토지,본인,전,"제주특별자치도 서귀포시 표선면 표선리 72-4번지 205.00㎡
중 68.30㎡","3,893",205 ,,0 ,,"4,098","가액변동, 공유지분 1/3"
183,1.국회의원,국회,국회의원,강석호,토지,본인,전,"제주특별자치도 서귀포시 표선면 표선리 72-11번지 212.00㎡
중 70.60㎡","1,518",35 ,,0 ,,"1,553","가액변동, 공유지분 1/3"
184,1.국회의원,국회,국회의원,강석호,토지,본인,하천,"경상북도 포항시 남구 오천읍 구정리 311-8번지 1,464.00㎡","198,811",586 ,,0 ,,"199,397",가액변동
185,1.국회의원,국회,국회의원,강석호,토지,본인,하천,경상북도 포항시 남구 오천읍 구정리 311-35번지 42.00㎡,"6,464",17 ,,0 ,,"6,481",가액변동
186,1.국회의원,국회,국회의원,강석호,토지,본인,하천,경상북도 포항시 남구 오천읍 구정리 525-1번지 88.00㎡,"14,863",53 ,,0 ,,"14,916",가액변동
187,1.국회의원,국회,국회의원,강석호,토지,본인,하천,"경상북도 포항시 북구 흥해읍 용전리 314번지 1,507.00㎡","45,059","4,672 ",,0 ,,"49,731",가액변동
188,1.국회의원,국회,국회의원,강석호,토지,본인,하천,"경상북도 포항시 북구 흥해읍 용전리 315번지 9,453.00㎡","466,033","39,703 ",,0 ,,"505,736",가액변동
189,1.국회의원,국회,국회의원,강석호,토지,본인,하천,경상북도 포항시 북구 흥해읍 용전리 315-1번지 226.00㎡,"11,142",949 ,,0 ,,"12,091",가액변동
190,1.국회의원,국회,국회의원,강석호,토지,본인,도로,경상북도 포항시 북구 흥해읍 용전리 215-4번지 300.00㎡,"9,180",810 ,,0 ,,"9,990",가액변동
191,1.국회의원,국회,국회의원,강석호,토지,본인,하천,경상북도 포항시 남구 오천읍 구정리 525번지 671.00㎡,"109,038",335 ,,0 ,,"109,373",가액변동
192,1.국회의원,국회,국회의원,강석호,토지,본인,답,대구광역시 서구 비산동 840-36번지 79.00㎡,"31,798","3,452 ",,0 ,,"35,250",가액변동
193,1.국회의원,국회,국회의원,강석호,토지,본인,묘지,"경상북도 포항시 남구 호미곶면 강사리 589-1번지 2,413.00㎡","109,550",0 ,,0 ,,"109,550",가액변동 없음
194,1.국회의원,국회,국회의원,강석호,토지,본인,대지,대구광역시 서구 비산동 840-8번지 0.00㎡ (779.00㎡감소),0,0 ,,,0,0,가액은 건물분에 포함되어있음
195,1.국회의원,국회,국회의원,강석호,토지,본인,하천,"경상북도 포항시 남구 오천읍 구정리 534-3번지 208.00㎡중
25.50㎡","3,323",20 ,,0 ,,"3,343","가액변동, 공유지분1/2"
196,1.국회의원,국회,국회의원,강석호,건물,본인,단독주택,경상북도 포항시 북구 신흥동 대지 367.00㎡ 건물 197.30㎡,"217,000","14,000 ",,0 ,,"231,000",가액변동
197,1.국회의원,국회,국회의원,강석호,건물,본인,단독주택,경상북도 포항시 북구 신흥동 대지 188.00㎡ 건물 338.49㎡,"126,000","4,000 ",,0 ,,"130,000",가액변동
198,1.국회의원,국회,국회의원,강석호,건물,본인,상가,대구광역시 서구 비산동 대지 779.00㎡ 건물 157.65㎡,"542,598","58,446 ",,0 ,,"601,044",가액변동
199,1.국회의원,국회,국회의원,강석호,건물,본인,아파트,"서울특별시 용산구 이촌동 엘지한강자이아파트 건물
202.32㎡ 중 101.16㎡","844,000","256,000 ",,0 ,,"1,100,000",취득가액신고(가액변동)
200,1.국회의원,국회,국회의원,강석호,건물,본인,"사무실
전세(임차)권",경상북도 영양군 영양읍 서부리 건물 97.13㎡,"3,000",0 ,,0 ,,"3,000",변동없음
201,1.국회의원,국회,국회의원,강석호,건물,본인,"사무실
전세(임차)권",경상북도 영덕군 영덕읍 남석리 건물 301.25㎡,"40,000",0 ,,0 ,,"40,000",변동없음
202,1.국회의원,국회,국회의원,강석호,건물,본인,"사무실
전세(임차)권",경상북도 봉화군 봉화읍 내성리 건물 102.76㎡,"10,000",0 ,,0 ,,"10,000",변동없음
203,1.국회의원,국회,국회의원,강석호,건물,본인,"사무실
전세(임차)권",경상북도 울진군 울진읍 읍내리 건물 99.17㎡,"40,000",0 ,,0 ,,"40,000",변동없음
204,1.국회의원,국회,국회의원,강석호,건물,본인,아파트,"경상북도 포항시 남구 연일읍 유강리 대림한숲타운 건물
214.85㎡","168,000","8,000 ",,0 ,,"176,000",가액변동
205,1.국회의원,국회,국회의원,강석호,건물,본인,"다세대주택
전세(임차)권",경상북도 영덕군 영덕읍 남석리 건물 75.89㎡,"20,000",0 ,,0 ,,"20,000",변동없음
206,1.국회의원,국회,국회의원,강석호,건물,본인,상가,"경상북도 포항시 북구 신흥동 대지 185.00㎡건물 75.86㎡
(대지 185.00㎡증가, 건물 75.86㎡ 증가)",,"140,000 ","140,000 ",0 ,,"140,000",매입
